filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Voltaire_Micromegas	107	Je sais bien que le père Castel écrira même assez plaisamment contre l' existence de ces deux lunes, mais je m' en rapporte à ceux qui raisonnent par analogie.	6	13	29	0	0.0	[]	0.014285714285714285	0.014285714285714285	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	108	Ces bons philosophes là savent combien il serait difficile que Mars qui est si loin du soleil, se passât à moins de deux lunes;	6	14	24	0	0.0	[]	0.010526315789473684	0.010526315789473684	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	109	quoiqu' il en soit, nos gens trouvèrent cela si petit, qu' ils craignirent de n' y pas trouver de quoi coucher, ils passèrent leur chemin comme deux voyageurs qui dédaignent un mauvais cabaret de village, et poussent jusqu' à la ville voisine.	6	15	42	1	0.0238095238095238	[['petit']]	0.013157894736842105	0.013157894736842105	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	110	Mais le sirien et son compagnon s' en repentirent bientôt;	6	16	10	0	0.0	[]	0.03333333333333333	0.03333333333333333	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	111	ils allèrent long-temps et ne trouvèrent rien.	6	17	8	1	0.125	[['long']]	0.05263157894736842	0.05263157894736842	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	112	Enfin ils aperçurent une petite lueur, c' était la terre, cela fit pitié à des gens qui venaient de Jupiter;	6	18	20	1	0.05	[['petit']]	0.02564102564102564	0.02564102564102564	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	113	cependant de peur de se répentir une seconde fois, ils résolurent de débarquer, ils passèrent sur la queue de la cométe, et trouvant une aurore boréale qui était toute prête, ils se mirent dedans, et arriveront à terre sur le bord septentrional de la mer Baltique, le 5 juillet 1737.	6	19	50	0	0.0	[]	0.013888888888888888	0.013888888888888888	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	114	Nouveau style.	6	20	2	0	0.0	[]	0.0	0.0	0.03588907014681892	0.0238095238095238	0.036092720943618095
Voltaire_Micromegas	115	CHAPITRE 4 ce qui leur arrive sur le globe de la terre.	7	0	12	0	0.0	[]	0.0	0.028169014084507043	0.0	0.0	0.0
Voltaire_Micromegas	116	après s' être reposé quelque temps, ils voulurent reconnaitre le petit pays où ils étaient, ils allèrent d' abord du nord au sud, les pas ordinaires du sirien et de ses gensétoient d' environ trente mille pieds de roi: le nain de Saturne, dont la taille n' était que de mille toises suivait de loin en haletant;	8	0	57	2	0.0350877192982456	[['petit'], ['taille']]	0.02702702702702703	0.023255813953488372	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	117	or il fallait qu' il fit environ douze pas quand l' autre ne faisait qu' une enjambée;	8	1	17	0	0.0	[]	0.0297029702970297	0.0297029702970297	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	118	figurez-vous (s' il est permis de faire de telles comparaisons) un très-petit chien de manchon qui suivrait un capitaine de gardes du roi de Prusse.	8	2	27	1	0.037037037037037	[['petit']]	0.01639344262295082	0.01639344262295082	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	119	Comme ces étrangers-là vont assez vite, ils eurent fait le tour du globe en trente-six heures;	8	3	17	0	0.0	[]	0.016666666666666666	0.016666666666666666	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	120	le soleil à la vérité, ou plutôt la terre fait un pareil voyage en une journée;	8	4	16	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	121	mais il faut songer qu' on va bien plus à son aise quand on tourne sur son axe, que quand on marche sur ses pieds.	8	5	25	0	0.0	[]	0.025	0.025	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	122	Les voilà donc revenus d' où ils étaient partis, après avoir vu cette mare presque' imperceptible pour eux, que l' on nomme la Méditerranée, et cet autre petit étang, qui sous le nom du grand occean entoure la taupiniére.	8	6	39	2	0.0512820512820512	[['petit'], ['grand']]	0.024096385542168676	0.024096385542168676	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	123	Le nain n' en avait jamais jusqu' à mi-jambe, et à peine l' autre avait-il mouillé son talon.	8	7	19	0	0.0	[]	0.03278688524590164	0.03278688524590164	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	124	Ils firent tout	8	8	3	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	125	ce qu' ils purent en allant dessus et dessous pour tâcher de savoir si ce globe était habité ou non;	8	9	20	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	126	ils se baisserent, ils se coucherent, ils tâterent partout,	8	10	9	0	0.0	[]	0.041666666666666664	0.041666666666666664	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	127	mais leurs yeux et leur main n' étant pas proportionnées aux petits êtres qui rampent ici, ils ne reçurent pas la moindre sensation qui pût leur faire soupçonnerque nous et nos confréres les autres habitants de ce globe avons l' honneur d' exister.	8	11	43	3	0.0697674418604651	[['oeil'], ['main'], ['petit']]	0.03614457831325301	0.03614457831325301	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	128	Le nain qui jugeait quelquefois un peu trop vite, décida d' abord qu' il n' y avait personne sur la terre, sa première raison était qu' il n' avait vu personne.	8	12	31	0	0.0	[]	0.042735042735042736	0.042735042735042736	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	129	Micromégas lui fit sentir poliment que c' était raisonner assez mal, car disait-il, vous ne voyez pas avec vos petits yeux certaines étoiles de la cinquantiéme grandeur que j' aperçois très-distinctement, concluez-vous de là que ces étoiles n' existent pas;	8	13	43	2	0.0465116279069767	[['petit'], ['oeil']]	0.022222222222222223	0.022222222222222223	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	130	mais dit le nain, j' ai bien tâté: mais répondit l' autre vous avez mal senti;	8	14	16	0	0.0	[]	0.03076923076923077	0.03076923076923077	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	131	mais dit le nain, ce globe	8	15	6	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	132	-ci est si mal construit, cela est si irrégulier, et d' une forme qui me parait si ridicule!	8	16	18	0	0.0	[]	0.06779661016949153	0.06779661016949153	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	133	Tout semble être ici dans le cahot, voyez-vous ces petits ruisseaux dont aucun ne va de droit fil: ces étangs, qui ne sont ni ronds, ni quarrés, ni ovales, ni sous aucune forme régulière?	8	17	35	4	0.1142857142857142	[['petit'], ['droit'], ['rond'], ['ovale']]	0.07792207792207792	0.07792207792207792	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	134	Tous ces petits grains pointus dont ce globe est herissé, et qui m' ont écorchés les pieds, (il voulait parler des montagnes).	8	18	24	2	0.0833333333333333	[['petit'], ['pied']]	0.08823529411764706	0.08823529411764706	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	135	Remarquez-vous encore la forme de tout le globe.	8	19	9	0	0.0	[]	0.03296703296703297	0.03296703296703297	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	136	Comme il est plat aux pôles, comme il tourne autour du soleil d' une manière gauche de façon que les climats des pôles sont nécessairement incultes: en vérité ce qui fait que je pense qu' il n' y a ici personne, c' est qu' il me parait que des gens de bon sens n' y voudraient pas demeurer.	8	20	58	1	0.0172413793103448	[['plat']]	0.009900990099009901	0.009900990099009901	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	137	Eh bien, dit Micromégas, ce ne sont peut-être pas non plus des gens de bon sens qui l' habitent: mais enfin il y a quelque aparence que ceci n' est pas fait pour rien.	8	21	34	0	0.0	[]	0.007751937984496124	0.007751937984496124	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	138	Tout vous parait irrégulier ici, dites vous, parce que tout est tiré au cordeau dans Saturne et dans Jupiter, eh c' est peut-être par cette raison-là même, qu' il y a ici un peu de confusion;	8	22	37	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	139	ne vous ai-je pas dit que dansmes voyages j' avais toujours remarqué de la variété?	8	23	16	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	140	Le saturnien répliqua à toutes ces raisons;	8	24	7	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	141	la dispute n' eut jamais finie, si par bonheur Micromégas en s' échauffant à parler n' eut cassé le fil de son collier de diamants;	8	25	25	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	142	ces diamants tombèrent;	8	26	3	0	0.0	[]	0.07407407407407407	0.07407407407407407	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	143	c' était de jolis petits karats assez inégaux, dont les plus gros pésoient quatre cens livres, et les plus petits cinquante, le nain en ramassa quelques-uns;	8	27	26	4	0.1538461538461538	[['joli'], ['petit'], ['gros'], ['petit']]	0.09615384615384616	0.09615384615384616	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	144	il s' aperçut en les approchant de ses yeux, que ces diamants de la façon dont ils étaient taillés étaient d' excellent microscopes.	8	28	23	1	0.0434782608695652	[['oeil']]	0.10256410256410256	0.10256410256410256	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	145	Il prit donc un petit microscope de cent soixante pieds de diamétre qu' il appliqua à sa prunelle et Micromégas en choisit un de deux mille cinq cens pieds.	8	29	29	3	0.1034482758620689	[['petit'], ['pied'], ['prunelle']]	0.06153846153846154	0.06153846153846154	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	146	Ils étaient excellent, mais d' abord on ne vit rien par leur sécours.	8	30	13	0	0.0	[]	0.06521739130434782	0.06521739130434782	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	147	Il fallait s' ajuster.	8	31	4	0	0.0	[]	0.0	0.0	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	148	Enfin l' habitant de Saturne vit quelque chose d' imperceptible qui remuait entre deux eaux dans la mer Baltique.	8	32	19	0	0.0	[]	0.0684931506849315	0.0684931506849315	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	149	C' était une baleine, il la prit avec le petit doigt fort adroitement, et la mettant sur l' ongle de son pouce il la fit voir au sirien qui se mit à rire pour la seconde fois de voir l' excès de petitesse dont étaient les habitants de notre globe.	8	33	50	5	0.1	[['petit'], ['doigt'], ['fort'], ['ongle'], ['pouce']]	0.058823529411764705	0.058823529411764705	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	150	Le saturnien convaincu que notre monde était habité, s' imagina bien vite qu' il ne l' était que par des baleines, et comme il était grand raisonneur, il voulut deviner d' où un si petit atome tirait son origine, son mouvement, s' il avait des idées, une volonté, une liberté.	8	34	50	2	0.04	[['grand'], ['petit']]	0.06766917293233082	0.06766917293233082	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	151	Micromégas y fut fort embarassé, il examina l' animal fort patiemment, et le résultat de l' examen fut qu' il n' y avait pas moyen de croire qu' une âme fut logée là.	8	35	33	2	0.0606060606060606	[['fort'], ['fort']]	0.032467532467532464	0.032467532467532464	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	152	Les deuxvoyageurs inclinoient donc à penser qu' il n' y avait pas d' esprit dans notre habitation, lorsqu' à l' aide du microscope ils aperçurent quelque chose d' aussi gros qu' une baleine qui flottait sur la mer Baltique, on sait que dans ce temps-là même une volée de philosophes revenait du cercle pôlaire sous lequel il avait été fait des observations dont personne ne s' était avisé jusqu' alors.	8	36	71	1	0.0140845070422535	[['gros']]	0.023809523809523808	0.023809523809523808	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	153	Les gazettes dirent que leur vaisseau échoua aux côtes de Bosnie, et qu' ils eurent bien de la peine à se sauver;	8	37	22	0	0.0	[]	0.009523809523809525	0.009523809523809525	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	154	mais on ne sait jamais en ce monde le dessous des cartes;	8	38	12	0	0.0	[]	0.016666666666666666	0.016666666666666666	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	155	je vais raconter ingénuement comme la chose se passa, sans y rien mettre du mien, ce qui n' est pas un petit effort pour un historien.	8	39	26	1	0.0384615384615384	[['petit']]	0.02631578947368421	0.0707070707070707	0.03488372093023256	0.0	0.03933826131684973
Voltaire_Micromegas	156	CHAPITRE 5 Micromégas étendit la main tout doucement vers l' endroit d' où l' objet paraissait, et avançant deux doigts et les retirant par la crainte de se tromper, puis les ouvrant et les serrant, il saisit fort adroitement le vaisseau qui portait ces messieurs, et le mit encore sur son ongle sans le trop presser de peur de l' écraser.	9	0	61	6	0.0983606557377049	[['main'], ['doigt'], ['serrer'], ['fort'], ['ongle'], ['presser']]	0.0821917808219178	0.0707070707070707	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	157	Voici un animal bien différent du premier, dit le nain de Saturne;	9	1	12	0	0.0	[]	0.06956521739130435	0.06956521739130435	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	158	le sirien mit le prétendu animal dans le creux de sa main, les passagers et les gens de l' équipage qui s' étaient crus enlevés par un ouragan, et qui se croyaient sur une espèce de rocher, se mettent tous en mouvement;	9	2	42	2	0.0476190476190476	[['creux'], ['main']]	0.061224489795918366	0.061224489795918366	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	159	les matelots prennent des tonneauxde vin les jettent sur la main de Micromégas, et se précipitent après, les géométres prennent leur quart de cercle, leur secteur, deux filles lapones, et descendent sur le doigt du sirien, ils en firent tant qu' il sentit enfin remuer quelque chose qui lui chatouillait les doigts, c' était un bâton ferré qu' on lui enfonçait d' un pied dans l' index, il jugea par ce picotement qu' il était sorti quelque chose du petit animal qu' il tenait, mais il n' en soupçonna pas d' abord davantage;	9	3	93	7	0.075268817204301	[['main'], ['doigt'], ['doigt'], ['enfoncer'], ['pied'], ['index'], ['petit']]	0.05625	0.05625	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	160	le microscope qui faisait à peine discerner une baleine et un vaisseau n' avait pas de prise sur un être aussi imperceptible que des hommes.	9	4	25	0	0.0	[]	0.05555555555555555	0.05555555555555555	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	161	Je ne prétends pas choquer ici la vanité de personne, mais je suis obligé de prier les important de faire ici une petite remarque avec moi;	9	5	26	1	0.0384615384615384	[['petit']]	0.06428571428571428	0.06428571428571428	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	162	c' est qu' en prenant la taille des hommes d' environ cinq pieds, nous ne faisons pas sur la terre une plus grande figure qu' en ferait sur une boule de dix pieds de tour un animal qui aurait à peu près la soixante milliéme partie d' un pied en hauteur, figurez-vous une substance qui pourrait tenir la terre dans sa main, et qui aurait des organes en proportion des notres, et il se peut très-bien faire qu' il y ait un grand nombre de ces substances.	9	6	89	8	0.0898876404494382	[['taille'], ['pied'], ['grand'], ['figure'], ['pied'], ['pied'], ['main'], ['grand']]	0.06521739130434782	0.06521739130434782	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	163	Or concevez, je vous prie, ce qu' elles penseraient de ces batailles qui font gagner au vainqueur un village pour le perdre ensuite.	9	7	23	0	0.0	[]	0.075	0.075	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	164	Je ne doute pas que si quelque capitaine de grands grénadierslit jamais cet ouvrage, il ne hausse de deux grands pieds au moins les bonnets de sa troupe, mais je l' avertis qu' il aura beau faire, que lui et les siens ne seront que des infiniment petits.	9	8	48	4	0.0833333333333333	[['grand'], ['grand'], ['pied'], ['beau']]	0.043478260869565216	0.043478260869565216	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	165	Quelle adresse merveilleuse ne fallut-il donc pas à notre philosophe sirien pour apercevoir les atômes dont je viens de parler?	9	9	21	0	0.0	[]	0.043010752688172046	0.043010752688172046	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	166	Quand Vanhoeck et Hartsoeker virent les premiers la graine dont nous sommes formés, ils ne firent pas à beaucoup près une si étonnante découverte.	9	10	24	0	0.0	[]	0.014925373134328358	0.014925373134328358	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	167	Quel plaisir sentit Micromégas en voyant remuer ces petites machines, en examinant tous leurs tours, en les suivant dans toutes leurs opérations?	9	11	22	1	0.0454545454545454	[['petit']]	0.029850746268656716	0.029850746268656716	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	168	Comme il s' écria, comme il mit avec joie un de ses microscopes dans les mains de son compagnon de voyage?	9	12	21	1	0.0476190476190476	[['main']]	0.037037037037037035	0.037037037037037035	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	169	Je les vois, disaient-ils tous les deux à la fois;	9	13	11	0	0.0	[]	0.02127659574468085	0.02127659574468085	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	170	ne les voyez vous pas qui portent des fardeaux, qui se baissent, qui se relevent?	9	14	15	0	0.0	[]	0.02040816326530612	0.02040816326530612	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	171	En parlant ainsi les mains leur tremblaient par le plaisir de voir des objets si nouveaux, et par la crainte de les perdre.	9	15	23	1	0.0434782608695652	[['main']]	0.01694915254237288	0.01694915254237288	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	172	Le saturnien passant d' un excès de défiance à un excès de crédulité crût apercevoir qu' ils travaillaient à la propagation.	9	16	21	0	0.0	[]	0.01818181818181818	0.01818181818181818	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	173	Ah, disait-il, j' ai pris la nature sur le fait;	9	17	11	0	0.0	[]	0.0	0.0	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	174	mais il se trompait sur les apparences, ce qui n' arrive que trop, soit qu' on se serve ou non du microscope.	9	18	22	0	0.0	[]	0.0	0.0	0.05081967213114754	0.0	0.03595241509073741
Voltaire_Micromegas	175	CHAPITRE 6 ce qui leur arriva avec les hommes.	10	0	9	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Voltaire_Micromegas	176	Micromégas	11	0	1	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	177	bien meilleur observateur que son nain, vit clairement que les atômes se parlaient et il le fit remarquer à son compagnon, qui honteux de s' être mépris sur l' article de la génération, ne voulut pas croire que de pareilles espèces pussent se communiquer des idées.	11	1	46	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	178	Il avait le don des langues aussi bien que le sirien;	11	2	11	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	179	il n' entendait pas parler nos atômes;	11	3	7	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	180	et il supposait qu' ils ne parlaient pas: d' ailleurs comme ces êtres imperceptibles auraient	11	4	15	0	0.0	[]	0.029411764705882353	0.029411764705882353	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	181	-ils les organes de la voix, et qu' auraient-ils à dire?	11	5	12	1	0.0833333333333333	[['voix']]	0.027777777777777776	0.027777777777777776	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	182	Pour parler il faut penser, ou à peu près;	11	6	9	0	0.0	[]	0.030303030303030304	0.030303030303030304	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	183	mais s' ils pensaient ils auraient donc l' équivalent d' une âme.	11	7	12	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	184	Or attribuer l' équivalent d' une âme à une espèce, cela lui paraissait absurde?	11	8	14	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	185	Mais, dit le sirien, vous avez cru tout à l' heure qu' ils faisaient l' amour, est-ce que vous croyez qu' on puisse faire l' amour sans penser et sans proférer quelque parole, ou du moins sans se faire entendre.	11	9	41	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	186	Supposez-vous d' ailleurs qu' il soit plus difficile de produire un argument qu' un enfant?	11	10	16	0	0.0	[]	0.014492753623188406	0.014492753623188406	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	187	Pour moi, l' un et l' autre me paraissent de grands mystéres.	11	11	12	1	0.0833333333333333	[['grand']]	0.022222222222222223	0.022222222222222223	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	188	Je n' ose plus ni croire, ni nier, dit le nain, je n' ai plus d' opinion.	11	12	17	0	0.0	[]	0.02564102564102564	0.02564102564102564	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	189	Il faut tâcher d' examiner ces insectes, nous raisonnerons après.	11	13	10	0	0.0	[]	0.078125	0.078125	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	190	C' est fort bien dit, reprit Micromégas, et aussi-tôt il tira une paire de ciseaux dont il se coupa les ongles, et d' une rognure de l' ongle de son pouce il fit sur le champ une espèce de grande trompéte parlante comme un vaste entonnoir, dont il mit le tuyau dans sonoreille, la circonférence de l' entonnoir envelopait le vaisseau et tout l' équipage, la voix la plus faible entrait dans les fibres circulaires de l' ongle, de sorte que grâce à son industrie, le philosophe de là haut entendit parfaitement le bourdonnement de nos insectes de là bas;	11	14	101	10	0.099009900990099	[['fort'], ['ongle'], ['ongle'], ['pouce'], ['grand'], ['vaste'], ['voix'], ['faible'], ['ongle'], ['haut']]	0.07874015748031496	0.07874015748031496	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	191	en peu d' heures il parvint à distinguer les paroles, et enfin à entendre le français;	11	15	16	0	0.0	[]	0.07874015748031496	0.07874015748031496	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	192	le nain en fit autant quoiqu' avec plus de difficulté.	11	16	10	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	193	L' étonnement des voyageurs redoublait à chaque instant, ils entendaient parler des mites d' assez bon sens, ce jeu de la nature leur paraissait inexplicable.	11	17	25	0	0.0	[]	0.0136986301369863	0.0136986301369863	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	194	Vous croyez bien que le sirien et son nain brûlaient d' impatience de lier conversation avec les atômes, il craignait que sa voix de tonnerre, et surtout celle de Micromégas n' assourdit les mites sans en être entendue.	11	18	38	1	0.0263157894736842	[['voix']]	0.05555555555555555	0.05555555555555555	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	195	Il fallait en diminuer la force, ils se mirent dans la bouche des espèces de petits curredents, dont le bout fort effilé venait donner auprès du vaisseau.	11	19	27	4	0.1481481481481481	[['bouche'], ['petit'], ['fort'], ['effiler']]	0.08653846153846154	0.08653846153846154	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	196	Le sirien tenait le nain sur ses genoux, et le vaisseau avec l' équipage sur son ongle, il baissait la tête et parlait bas, enfin moyennant toutes ces précautions, et bien d' autres encore, il commença ainsi son discours;	11	20	39	4	0.1025641025641025	[['genou'], ['ongle'], ['tête'], ['bas']]	0.12162162162162163	0.12162162162162163	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	197	insectes invisibles que la main du créateur s	11	21	8	1	0.125	[['main']]	0.08	0.08	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	198	' est plu à faire naitre dans l' abisme de l' infiniment petit, je le remercie de ce qu' il a daigné me découvrir des sécrets qui semblaient impénétrables;	11	22	28	1	0.0357142857142857	[['petit']]	0.034482758620689655	0.034482758620689655	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	199	peut être ne daignerait on pas vous regarder à ma cour, mais je ne méprise personne, et je vous offre ma protection.	11	23	22	0	0.0	[]	0.015151515151515152	0.015151515151515152	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	200	Si jamais il y eut quelqu' un d' étonné, ce furent les gensqui entendirent ces paroles	11	24	16	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	201	, ils ne pouvaient deviner d' où elles partaient.	11	25	8	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	202	L' aumonier du vaisseau récita les priéres des exorcismes, les matelots jurerent, et les philosophes du vaisseau firent des systèmes, mais quelque système qu' ils fissent ils ne purent jamais deviner qui leur parlait.	11	26	34	0	0.0	[]	0.02666666666666667	0.02666666666666667	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	203	Le nain de Saturne qui avait la voix plus douce que Micromégas, leur avait appris alors en peu de mots à quelles espèces ils avaient affaire, il leur raconta le voyage de Saturne;	11	27	33	2	0.0606060606060606	[['voix'], ['douce']]	0.02912621359223301	0.02912621359223301	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	204	les mit au fait de ce qu' était M Micromégas; et après les avoir plaint d' être si petits, il leur demanda s' ils avaient toujours été dans ce misérable état si voisin de l' anéantissement;	11	28	36	1	0.0277777777777777	[['petit']]	0.0297029702970297	0.0297029702970297	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	205	ce qu' ils faisaient dans un globe qui paraissait apartenir à des baleines, s' ils étaient heureux, s' ils multipliaient, s' ils avaient une âme, et cent autres questions de cette nature.	11	29	32	0	0.0	[]	0.021897810218978103	0.021897810218978103	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	206	Un raisonneur de la troupe plus hardi que les autres, et choqué de ce qu' on doutait de son âme, observa l' interlocuteur avec des pinules braquées sur un quart de cercle, fit deux stations et à la troisième il parla ainsi: vous croyez donc, monsieur, que parce que vous avez mille toises depuis la tête jusqu' aux pieds, que vous êtes un... mille toises, s' écria le nain;	11	30	69	2	0.0289855072463768	[['tête'], ['pied']]	0.01818181818181818	0.01818181818181818	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	207	juste ciel, d' où peut-il savoir ma hauteur?	11	31	9	0	0.0	[]	0.025	0.025	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	208	Mille toises!	11	32	2	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	209	Il ne se trompe pas d' un pouce.	11	33	8	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	210	Quoi cet atome m' a mésuré?	11	34	6	0	0.0	[]	0.0	0.0	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	211	Il est géometre, il connait ma grandeur, et moi qui ne le vois qu' à travers un microscope, je ne connais pas encore la sienne?	11	35	25	0	0.0	[]	0.017241379310344827	0.017241379310344827	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	212	Oui, je vous ai mésuré, dit le physicien, et je mésurerai bien encore votre grand compagnon, la proposition fut acceptée, son excellence se coucha de son long;	11	36	27	1	0.037037037037037	[['grand']]	0.045454545454545456	0.045454545454545456	0.037785588752196834	0.0	0.03889584563066271
